mobile_number,churn_probability,CHURN_FLAG,CHURN_FLAG_label,risk_tier
7000255918,0.0464,0,NO,Low
7002093726,0.0464,0,NO,Low
7001414200,0.0464,0,NO,Low
7000994697,0.0464,0,NO,Low
7002168020,0.0464,0,NO,Low
7002298926,0.0464,0,NO,Low
7001116247,0.0464,0,NO,Low
7002003501,0.0464,0,NO,Low
7001858282,0.0464,0,NO,Low
7002180668,0.0464,0,NO,Low
7000869403,0.0464,0,NO,Low
7001268808,0.0464,0,NO,Low
7001594863,0.0464,0,NO,Low
7002109813,0.0464,0,NO,Low
7000667404,0.0464,0,NO,Low
7001576976,0.0464,0,NO,Low
7001688020,0.0464,0,NO,Low
7000870627,0.0464,0,NO,Low
7002319461,0.0464,0,NO,Low
7000406609,0.0464,0,NO,Low
7000545751,0.0464,0,NO,Low
7001175532,0.0464,0,NO,Low
7000355262,0.0464,0,NO,Low
7001683060,0.0464,0,NO,Low
7000784917,0.0464,0,NO,Low
7000278508,0.0464,0,NO,Low
7002067963,0.0464,0,NO,Low
7001867511,0.0464,0,NO,Low
7000707770,0.0464,0,NO,Low
7001781093,0.0464,0,NO,Low
7001023082,0.0464,0,NO,Low
7000549652,0.0464,0,NO,Low
7002093342,0.0464,0,NO,Low
7002177003,0.0464,0,NO,Low
7001511709,0.0464,0,NO,Low
7000783365,0.0464,0,NO,Low
7000651235,0.0464,0,NO,Low
7001494871,0.0464,0,NO,Low
7001925801,0.0464,0,NO,Low
7000391146,0.0464,0,NO,Low
7001115874,0.0464,0,NO,Low
7000294924,0.0464,0,NO,Low
7000644408,0.0464,0,NO,Low
7002154930,0.0464,0,NO,Low
7001907839,0.0464,0,NO,Low
7000948696,0.0464,0,NO,Low
7001320789,0.0464,0,NO,Low
7002034068,0.0464,0,NO,Low
7000913807,0.0464,0,NO,Low
7001007305,0.0464,0,NO,Low
7001569554,0.0464,0,NO,Low
7000295449,0.0464,0,NO,Low
7001648458,0.0464,0,NO,Low
7001608333,0.0464,0,NO,Low
7000767342,0.0464,0,NO,Low
7001665554,0.0464,0,NO,Low
7000053861,0.0464,0,NO,Low
7001578889,0.0464,0,NO,Low
7001694252,0.0464,0,NO,Low
7000961507,0.0464,0,NO,Low
7000010604,0.0464,0,NO,Low
7000095362,0.0463,0,NO,Low
7001926435,0.0463,0,NO,Low
7001398939,0.0463,0,NO,Low
7000901994,0.0463,0,NO,Low
7000408756,0.0463,0,NO,Low
7001486984,0.0463,0,NO,Low
7000086767,0.0463,0,NO,Low
7001971472,0.0463,0,NO,Low
7000147768,0.0463,0,NO,Low
7002236987,0.0463,0,NO,Low
7000865880,0.0463,0,NO,Low
7001843848,0.0463,0,NO,Low
7002289155,0.0463,0,NO,Low
7002345512,0.0463,0,NO,Low
7001055811,0.0463,0,NO,Low
7000007742,0.0463,0,NO,Low
7000494715,0.0463,0,NO,Low
7002221596,0.0463,0,NO,Low
7002322543,0.0463,0,NO,Low
7000441849,0.0463,0,NO,Low
7001238778,0.0463,0,NO,Low
7000131458,0.0463,0,NO,Low
7002380298,0.0463,0,NO,Low
7000494679,0.0463,0,NO,Low
7001146422,0.0463,0,NO,Low
7000597496,0.0463,0,NO,Low
7002073778,0.0463,0,NO,Low
7001427875,0.0463,0,NO,Low
7000755022,0.0463,0,NO,Low
7000498468,0.0463,0,NO,Low
7000979687,0.0463,0,NO,Low
7001744004,0.0463,0,NO,Low
7000120481,0.0463,0,NO,Low
7002105203,0.0463,0,NO,Low
7002044490,0.0463,0,NO,Low
7001735725,0.0463,0,NO,Low
7000210214,0.0463,0,NO,Low
7000890389,0.0463,0,NO,Low
7000148681,0.0463,0,NO,Low
7001172988,0.0463,0,NO,Low
7000693001,0.0463,0,NO,Low
7001695036,0.0463,0,NO,Low
7001224446,0.0463,0,NO,Low
7001964939,0.0463,0,NO,Low
7001734104,0.0463,0,NO,Low
7000772212,0.0463,0,NO,Low
7002257332,0.0463,0,NO,Low
7001482643,0.0463,0,NO,Low
7001345251,0.0463,0,NO,Low
7001420445,0.0463,0,NO,Low
7000743163,0.0463,0,NO,Low
7000945953,0.0463,0,NO,Low
7001274127,0.0463,0,NO,Low
7001865840,0.0463,0,NO,Low
7002345591,0.0463,0,NO,Low
7000957896,0.0463,0,NO,Low
7001390608,0.0463,0,NO,Low
7001729916,0.0463,0,NO,Low
7002316641,0.0463,0,NO,Low
7001433710,0.0463,0,NO,Low
7001702912,0.0463,0,NO,Low
7001839308,0.0463,0,NO,Low
7001074298,0.0463,0,NO,Low
7002153081,0.0463,0,NO,Low
7000688873,0.0463,0,NO,Low
7001981866,0.0463,0,NO,Low
7000971634,0.0463,0,NO,Low
7001821030,0.0463,0,NO,Low
7001089389,0.0463,0,NO,Low
7000202309,0.0463,0,NO,Low
7000683336,0.0463,0,NO,Low
7000886984,0.0462,0,NO,Low
7000865853,0.0462,0,NO,Low
7001867302,0.0462,0,NO,Low
7000160567,0.0462,0,NO,Low
7000656641,0.0462,0,NO,Low
7002135301,0.0462,0,NO,Low
7001736897,0.0462,0,NO,Low
7001891791,0.0462,0,NO,Low
7002213708,0.0462,0,NO,Low
7001186889,0.0462,0,NO,Low
7000952516,0.0462,0,NO,Low
7000355769,0.0462,0,NO,Low
7001260861,0.0462,0,NO,Low
7000620066,0.0462,0,NO,Low
7000594411,0.0462,0,NO,Low
7000027145,0.0462,0,NO,Low
7000270493,0.0462,0,NO,Low
7001273414,0.0462,0,NO,Low
7000317627,0.0462,0,NO,Low
7000851755,0.0462,0,NO,Low
7001293560,0.0462,0,NO,Low
7000318069,0.0462,0,NO,Low
7002340815,0.0462,0,NO,Low
7002208879,0.0462,0,NO,Low
7000325224,0.0462,0,NO,Low
7000894081,0.0462,0,NO,Low
7002387747,0.0462,0,NO,Low
7001425581,0.0462,0,NO,Low
7000632104,0.0462,0,NO,Low
7002329343,0.0462,0,NO,Low
7001747275,0.0462,0,NO,Low
7001706727,0.0462,0,NO,Low
7002160098,0.0462,0,NO,Low
7001499326,0.0462,0,NO,Low
7000891514,0.0462,0,NO,Low
7000085913,0.0462,0,NO,Low
7001052453,0.0462,0,NO,Low
7001117657,0.0462,0,NO,Low
7001503214,0.0462,0,NO,Low
7001406845,0.0462,0,NO,Low
7000399927,0.0462,0,NO,Low
7001769133,0.0462,0,NO,Low
7000326405,0.0462,0,NO,Low
7000056942,0.0462,0,NO,Low
7001466367,0.0462,0,NO,Low
7000575217,0.0462,0,NO,Low
7001020098,0.0462,0,NO,Low
7000237097,0.0462,0,NO,Low
7002271227,0.0462,0,NO,Low
7000131919,0.0462,0,NO,Low
7001386670,0.0462,0,NO,Low
7001634501,0.0462,0,NO,Low
7000163074,0.0462,0,NO,Low
7000642324,0.0462,0,NO,Low
7000238043,0.0462,0,NO,Low
7001428247,0.0462,0,NO,Low
7000337483,0.0462,0,NO,Low
7001409336,0.0462,0,NO,Low
7001253591,0.0462,0,NO,Low
7002262499,0.0462,0,NO,Low
7001045423,0.0462,0,NO,Low
7000056717,0.0462,0,NO,Low
7000455457,0.0462,0,NO,Low
7001708984,0.0462,0,NO,Low
7001075804,0.0462,0,NO,Low
7000609647,0.0462,0,NO,Low
7001048711,0.0462,0,NO,Low
7001074805,0.0462,0,NO,Low
7000956366,0.0462,0,NO,Low
7000125292,0.0462,0,NO,Low
7000981896,0.0462,0,NO,Low
7000955026,0.0462,0,NO,Low
7002231216,0.0462,0,NO,Low
7002260964,0.0462,0,NO,Low
7002291135,0.0462,0,NO,Low
7002043619,0.0462,0,NO,Low
7001437702,0.0462,0,NO,Low
7001918712,0.0462,0,NO,Low
7002385885,0.0462,0,NO,Low
7001077200,0.0462,0,NO,Low
7001676638,0.0462,0,NO,Low
7002033296,0.0462,0,NO,Low
7001216361,0.0462,0,NO,Low
7000758671,0.0462,0,NO,Low
7001881644,0.0462,0,NO,Low
7000274658,0.0462,0,NO,Low
7000707298,0.0462,0,NO,Low
7002242818,0.0462,0,NO,Low
7002051306,0.0462,0,NO,Low
7001859827,0.0462,0,NO,Low
7001625681,0.0462,0,NO,Low
7001438347,0.0461,0,NO,Low
7000473407,0.0461,0,NO,Low
7000924584,0.0461,0,NO,Low
7001307703,0.0461,0,NO,Low
7000658228,0.0461,0,NO,Low
7000924897,0.0461,0,NO,Low
7000680524,0.0461,0,NO,Low
7002265938,0.0461,0,NO,Low
7001923159,0.0461,0,NO,Low
7001329863,0.0461,0,NO,Low
7001002652,0.0461,0,NO,Low
7000375529,0.0461,0,NO,Low
7002210613,0.0461,0,NO,Low
7000159506,0.0461,0,NO,Low
7000992565,0.0461,0,NO,Low
7001945491,0.0461,0,NO,Low
7000932127,0.0461,0,NO,Low
7000932681,0.0461,0,NO,Low
7001900232,0.0461,0,NO,Low
7001447799,0.0461,0,NO,Low
7000938675,0.0461,0,NO,Low
7002177224,0.0461,0,NO,Low
7001258943,0.0461,0,NO,Low
7000105476,0.0461,0,NO,Low
7000505654,0.0461,0,NO,Low
7000466206,0.0461,0,NO,Low
7001102991,0.0461,0,NO,Low
7000025672,0.0461,0,NO,Low
7001087695,0.0461,0,NO,Low
7000112042,0.0461,0,NO,Low
7000238238,0.0461,0,NO,Low
7000993061,0.0461,0,NO,Low
7001828916,0.0461,0,NO,Low
7001966215,0.0461,0,NO,Low
7000413884,0.0461,0,NO,Low
7001534520,0.0461,0,NO,Low
7000160157,0.0461,0,NO,Low
7001438100,0.0461,0,NO,Low
7000796491,0.0461,0,NO,Low
7000746252,0.0461,0,NO,Low
7002209726,0.0461,0,NO,Low
7001752104,0.0461,0,NO,Low
7002134310,0.0461,0,NO,Low
7001197346,0.0461,0,NO,Low
7000829691,0.0461,0,NO,Low
7000342810,0.0461,0,NO,Low
7001429734,0.0461,0,NO,Low
7002129659,0.0461,0,NO,Low
7002322158,0.0461,0,NO,Low
7000315699,0.0461,0,NO,Low
7001584977,0.0461,0,NO,Low
7000666187,0.0461,0,NO,Low
7001911269,0.0461,0,NO,Low
7000688768,0.0461,0,NO,Low
7001477250,0.0461,0,NO,Low
7002139509,0.0461,0,NO,Low
7000399976,0.0461,0,NO,Low
7001607806,0.0461,0,NO,Low
7000937299,0.0461,0,NO,Low
7000062165,0.0461,0,NO,Low
7002089072,0.0461,0,NO,Low
7001231322,0.0461,0,NO,Low
7001733380,0.0461,0,NO,Low
7001745783,0.0461,0,NO,Low
7002221182,0.0461,0,NO,Low
7002303428,0.0461,0,NO,Low
7002408186,0.0461,0,NO,Low
7001767280,0.0461,0,NO,Low
7001694319,0.0461,0,NO,Low
7000794824,0.0461,0,NO,Low
7000313496,0.0461,0,NO,Low
7000913293,0.0461,0,NO,Low
7001285973,0.0461,0,NO,Low
7001769455,0.0461,0,NO,Low
7002017597,0.0461,0,NO,Low
7002269300,0.0461,0,NO,Low
7000883070,0.0461,0,NO,Low
7002106561,0.0461,0,NO,Low
7001819448,0.0461,0,NO,Low
7001189486,0.0461,0,NO,Low
7000406112,0.0461,0,NO,Low
7000399000,0.0461,0,NO,Low
7001568223,0.0461,0,NO,Low
7000003152,0.0461,0,NO,Low
7001096967,0.0461,0,NO,Low
7000733108,0.0461,0,NO,Low
7000155366,0.046,0,NO,Low
7001598700,0.046,0,NO,Low
7002021589,0.046,0,NO,Low
7001307675,0.046,0,NO,Low
7002030135,0.046,0,NO,Low
7001076595,0.046,0,NO,Low
7001664438,0.046,0,NO,Low
7001981097,0.046,0,NO,Low
7001376913,0.046,0,NO,Low
7001179301,0.046,0,NO,Low
7000869382,0.046,0,NO,Low
7001870950,0.046,0,NO,Low
7001625785,0.046,0,NO,Low
7001695150,0.046,0,NO,Low
7002404528,0.046,0,NO,Low
7001008384,0.046,0,NO,Low
7000446173,0.046,0,NO,Low
7000873268,0.046,0,NO,Low
7000709787,0.046,0,NO,Low
7000434093,0.046,0,NO,Low
7000597241,0.046,0,NO,Low
7001869346,0.046,0,NO,Low
7000800256,0.046,0,NO,Low
7000697035,0.046,0,NO,Low
7000024302,0.046,0,NO,Low
7001512080,0.046,0,NO,Low
7001483867,0.046,0,NO,Low
7001276063,0.046,0,NO,Low
7000232216,0.046,0,NO,Low
7001188119,0.046,0,NO,Low
7002355582,0.046,0,NO,Low
7002240762,0.046,0,NO,Low
7001681939,0.046,0,NO,Low
7002114769,0.046,0,NO,Low
7001280570,0.046,0,NO,Low
7001888838,0.046,0,NO,Low
7002122783,0.046,0,NO,Low
7001330497,0.046,0,NO,Low
7001966299,0.046,0,NO,Low
7000264623,0.046,0,NO,Low
7000759039,0.046,0,NO,Low
7000785840,0.046,0,NO,Low
7001195199,0.046,0,NO,Low
7002257011,0.046,0,NO,Low
7000856864,0.046,0,NO,Low
7002254474,0.046,0,NO,Low
7000910597,0.046,0,NO,Low
7000689998,0.046,0,NO,Low
7002292588,0.046,0,NO,Low
7000823350,0.046,0,NO,Low
7000707708,0.046,0,NO,Low
7001042670,0.046,0,NO,Low
7001565214,0.046,0,NO,Low
7001972793,0.046,0,NO,Low
7001468586,0.046,0,NO,Low
7000340278,0.046,0,NO,Low
7002120664,0.046,0,NO,Low
7002198851,0.046,0,NO,Low
7000056032,0.046,0,NO,Low
7000539115,0.046,0,NO,Low
7001334530,0.046,0,NO,Low
7002274694,0.046,0,NO,Low
7000016544,0.046,0,NO,Low
7000060003,0.046,0,NO,Low
7002290123,0.046,0,NO,Low
7002150455,0.046,0,NO,Low
7000049362,0.046,0,NO,Low
7000393685,0.046,0,NO,Low
7001761004,0.046,0,NO,Low
7000319474,0.046,0,NO,Low
7002214914,0.046,0,NO,Low
7000183464,0.046,0,NO,Low
7000657604,0.046,0,NO,Low
7000774963,0.046,0,NO,Low
7002138117,0.046,0,NO,Low
7001729309,0.046,0,NO,Low
7001634325,0.046,0,NO,Low
7000824795,0.046,0,NO,Low
7001512124,0.046,0,NO,Low
7001783927,0.046,0,NO,Low
7001306140,0.046,0,NO,Low
7001360497,0.046,0,NO,Low
7001550565,0.046,0,NO,Low
7001603913,0.046,0,NO,Low
7000467443,0.046,0,NO,Low
7002081512,0.0459,0,NO,Low
7001563644,0.0459,0,NO,Low
7002000031,0.0459,0,NO,Low
7001231778,0.0459,0,NO,Low
7001456522,0.0459,0,NO,Low
7000880750,0.0459,0,NO,Low
7001944487,0.0459,0,NO,Low
7000669016,0.0459,0,NO,Low
7001861655,0.0459,0,NO,Low
7002255869,0.0459,0,NO,Low
7001849746,0.0459,0,NO,Low
7001972163,0.0459,0,NO,Low
7000486682,0.0459,0,NO,Low
7001722846,0.0459,0,NO,Low
7000507857,0.0459,0,NO,Low
7000823094,0.0459,0,NO,Low
7001433702,0.0459,0,NO,Low
7001233391,0.0459,0,NO,Low
7000543421,0.0459,0,NO,Low
7002134538,0.0459,0,NO,Low
7002026414,0.0459,0,NO,Low
7002003478,0.0459,0,NO,Low
7002244807,0.0459,0,NO,Low
7002358474,0.0459,0,NO,Low
7001975509,0.0459,0,NO,Low
7001965559,0.0459,0,NO,Low
7001516158,0.0459,0,NO,Low
7001193879,0.0459,0,NO,Low
7001540473,0.0459,0,NO,Low
7001867860,0.0459,0,NO,Low
7002207311,0.0459,0,NO,Low
7001586784,0.0459,0,NO,Low
7001091826,0.0459,0,NO,Low
7000692649,0.0459,0,NO,Low
7001586690,0.0459,0,NO,Low
7000135660,0.0459,0,NO,Low
7002342420,0.0459,0,NO,Low
7001692708,0.0459,0,NO,Low
7001524357,0.0459,0,NO,Low
7000837664,0.0459,0,NO,Low
7001993153,0.0459,0,NO,Low
7001726486,0.0459,0,NO,Low
7001524684,0.0459,0,NO,Low
7002101942,0.0459,0,NO,Low
7000378758,0.0459,0,NO,Low
7000430965,0.0459,0,NO,Low
7000614765,0.0459,0,NO,Low
7000092897,0.0459,0,NO,Low
7000416312,0.0459,0,NO,Low
7000542770,0.0459,0,NO,Low
7001172162,0.0459,0,NO,Low
7002360829,0.0459,0,NO,Low
7000978226,0.0459,0,NO,Low
7000837045,0.0459,0,NO,Low
7002310857,0.0459,0,NO,Low
7000053795,0.0459,0,NO,Low
7000174865,0.0459,0,NO,Low
7001660365,0.0459,0,NO,Low
7002017554,0.0459,0,NO,Low
7001509009,0.0459,0,NO,Low
7000759388,0.0459,0,NO,Low
7000631356,0.0459,0,NO,Low
7001909281,0.0459,0,NO,Low
7001480300,0.0459,0,NO,Low
7001025762,0.0459,0,NO,Low
7000408874,0.0459,0,NO,Low
7002343013,0.0459,0,NO,Low
7001044300,0.0459,0,NO,Low
7002197389,0.0459,0,NO,Low
7002319534,0.0459,0,NO,Low
7001339524,0.0459,0,NO,Low
7000278800,0.0459,0,NO,Low
7001481859,0.0459,0,NO,Low
7001681581,0.0459,0,NO,Low
7001404271,0.0459,0,NO,Low
7002185151,0.0459,0,NO,Low
7001840505,0.0459,0,NO,Low
7002354852,0.0459,0,NO,Low
7001822773,0.0459,0,NO,Low
7001738450,0.0459,0,NO,Low
7001555742,0.0459,0,NO,Low
7000282615,0.0459,0,NO,Low
7000721320,0.0459,0,NO,Low
7000969531,0.0459,0,NO,Low
7001918982,0.0459,0,NO,Low
7001528394,0.0459,0,NO,Low
7002380569,0.0459,0,NO,Low
7001045686,0.0459,0,NO,Low
7001206415,0.0459,0,NO,Low
7001419988,0.0459,0,NO,Low
7000316028,0.0459,0,NO,Low
7000742746,0.0459,0,NO,Low
7001788985,0.0458,0,NO,Low
7001396709,0.0458,0,NO,Low
7002280682,0.0458,0,NO,Low
7000109085,0.0458,0,NO,Low
7000074182,0.0458,0,NO,Low
7000475025,0.0458,0,NO,Low
7001466805,0.0458,0,NO,Low
7001936472,0.0458,0,NO,Low
7001770228,0.0458,0,NO,Low
7001890698,0.0458,0,NO,Low
7000873078,0.0458,0,NO,Low
7001389173,0.0458,0,NO,Low
7000790728,0.0458,0,NO,Low
7000722121,0.0458,0,NO,Low
7000366323,0.0458,0,NO,Low
7000922129,0.0458,0,NO,Low
7000402010,0.0458,0,NO,Low
7000937867,0.0458,0,NO,Low
7001563265,0.0458,0,NO,Low
7001968407,0.0458,0,NO,Low
7000543828,0.0458,0,NO,Low
7000831428,0.0458,0,NO,Low
7000417802,0.0458,0,NO,Low
7000888381,0.0458,0,NO,Low
7000312829,0.0458,0,NO,Low
7001695804,0.0458,0,NO,Low
7000396267,0.0458,0,NO,Low
7000303228,0.0458,0,NO,Low
7000549537,0.0458,0,NO,Low
7001850534,0.0458,0,NO,Low
7001127838,0.0458,0,NO,Low
7001293213,0.0458,0,NO,Low
7002325755,0.0458,0,NO,Low
7000699786,0.0458,0,NO,Low
7002358536,0.0458,0,NO,Low
7002055530,0.0458,0,NO,Low
7000893924,0.0458,0,NO,Low
7001948599,0.0458,0,NO,Low
7001544689,0.0458,0,NO,Low
7001727656,0.0458,0,NO,Low
7000380103,0.0458,0,NO,Low
7001189550,0.0458,0,NO,Low
7001328958,0.0458,0,NO,Low
7002199603,0.0458,0,NO,Low
7000116478,0.0458,0,NO,Low
7001217109,0.0458,0,NO,Low
7000403652,0.0458,0,NO,Low
7002244607,0.0458,0,NO,Low
7000779041,0.0458,0,NO,Low
7000653862,0.0458,0,NO,Low
7001987305,0.0458,0,NO,Low
7001939964,0.0458,0,NO,Low
7000864597,0.0458,0,NO,Low
7000752976,0.0458,0,NO,Low
7000831103,0.0458,0,NO,Low
7002218559,0.0458,0,NO,Low
7000055635,0.0458,0,NO,Low
7000722799,0.0458,0,NO,Low
7001765206,0.0458,0,NO,Low
7001111728,0.0458,0,NO,Low
7000939516,0.0458,0,NO,Low
7000776311,0.0458,0,NO,Low
7000858643,0.0458,0,NO,Low
7000222513,0.0458,0,NO,Low
7001087881,0.0458,0,NO,Low
7000819385,0.0458,0,NO,Low
7000059776,0.0458,0,NO,Low
7001922573,0.0458,0,NO,Low
7000771999,0.0458,0,NO,Low
7000834715,0.0458,0,NO,Low
7002391489,0.0458,0,NO,Low
7001864109,0.0458,0,NO,Low
7000213644,0.0458,0,NO,Low
7000226496,0.0458,0,NO,Low
7002158654,0.0458,0,NO,Low
7000603382,0.0458,0,NO,Low
7001522873,0.0458,0,NO,Low
7000859870,0.0458,0,NO,Low
7001218695,0.0458,0,NO,Low
7000487634,0.0458,0,NO,Low
7001283744,0.0458,0,NO,Low
7000603125,0.0458,0,NO,Low
7002151481,0.0458,0,NO,Low
7001612570,0.0458,0,NO,Low
7000693436,0.0458,0,NO,Low
7001608913,0.0458,0,NO,Low
7001502009,0.0458,0,NO,Low
7001904074,0.0458,0,NO,Low
7002345592,0.0458,0,NO,Low
7001782354,0.0458,0,NO,Low
7001390629,0.0458,0,NO,Low
7002122800,0.0458,0,NO,Low
7002257566,0.0458,0,NO,Low
7000769978,0.0458,0,NO,Low
7001447515,0.0458,0,NO,Low
7001260265,0.0458,0,NO,Low
7001713570,0.0458,0,NO,Low
7001630841,0.0458,0,NO,Low
7001165842,0.0458,0,NO,Low
7001672963,0.0458,0,NO,Low
7000944693,0.0458,0,NO,Low
7001694070,0.0458,0,NO,Low
7000152308,0.0457,0,NO,Low
7001882115,0.0457,0,NO,Low
7001018525,0.0457,0,NO,Low
7000067531,0.0457,0,NO,Low
7001999740,0.0457,0,NO,Low
7002409380,0.0457,0,NO,Low
7001582451,0.0457,0,NO,Low
7000320098,0.0457,0,NO,Low
7001957749,0.0457,0,NO,Low
7001161081,0.0457,0,NO,Low
7001545176,0.0457,0,NO,Low
7001985431,0.0457,0,NO,Low
7000412405,0.0457,0,NO,Low
7002365526,0.0457,0,NO,Low
7001250580,0.0457,0,NO,Low
7001957309,0.0457,0,NO,Low
7002274839,0.0457,0,NO,Low
7001795858,0.0457,0,NO,Low
7001827675,0.0457,0,NO,Low
7000262261,0.0457,0,NO,Low
7000656138,0.0457,0,NO,Low
7000966625,0.0457,0,NO,Low
7001061949,0.0457,0,NO,Low
7000320435,0.0457,0,NO,Low
7001878753,0.0457,0,NO,Low
7000642320,0.0457,0,NO,Low
7001306594,0.0457,0,NO,Low
7001372469,0.0457,0,NO,Low
7001113251,0.0457,0,NO,Low
7001839930,0.0457,0,NO,Low
7001514243,0.0457,0,NO,Low
7001096561,0.0457,0,NO,Low
7001981122,0.0457,0,NO,Low
7001047170,0.0457,0,NO,Low
7000321659,0.0457,0,NO,Low
7001809562,0.0457,0,NO,Low
7000267064,0.0457,0,NO,Low
7000154605,0.0457,0,NO,Low
7000860419,0.0457,0,NO,Low
7000757961,0.0457,0,NO,Low
7000778646,0.0457,0,NO,Low
7001249313,0.0457,0,NO,Low
7001468227,0.0457,0,NO,Low
7000287765,0.0457,0,NO,Low
7000171732,0.0457,0,NO,Low
7000751204,0.0457,0,NO,Low
7001869537,0.0457,0,NO,Low
7001373373,0.0457,0,NO,Low
7001227633,0.0457,0,NO,Low
7001183881,0.0457,0,NO,Low
7002186900,0.0457,0,NO,Low
7001393291,0.0457,0,NO,Low
7000835667,0.0457,0,NO,Low
7000275996,0.0457,0,NO,Low
7001224709,0.0457,0,NO,Low
7001560170,0.0457,0,NO,Low
7000315243,0.0457,0,NO,Low
7001799979,0.0457,0,NO,Low
7001430617,0.0457,0,NO,Low
7002006913,0.0457,0,NO,Low
7000599142,0.0457,0,NO,Low
7002199107,0.0457,0,NO,Low
7001752743,0.0457,0,NO,Low
7002212255,0.0457,0,NO,Low
7001438068,0.0457,0,NO,Low
7000055868,0.0457,0,NO,Low
7002381772,0.0457,0,NO,Low
7001363621,0.0457,0,NO,Low
7002041350,0.0457,0,NO,Low
7002337675,0.0457,0,NO,Low
7000608553,0.0457,0,NO,Low
7001252187,0.0457,0,NO,Low
7000283712,0.0457,0,NO,Low
7001558375,0.0457,0,NO,Low
7001215513,0.0457,0,NO,Low
7001683122,0.0457,0,NO,Low
7001975923,0.0457,0,NO,Low
7000175173,0.0457,0,NO,Low
7001626738,0.0457,0,NO,Low
7000703487,0.0457,0,NO,Low
7000785278,0.0457,0,NO,Low
7001438942,0.0457,0,NO,Low
7002047883,0.0457,0,NO,Low
7002082707,0.0457,0,NO,Low
7001318309,0.0457,0,NO,Low
7000128366,0.0457,0,NO,Low
7001056631,0.0457,0,NO,Low
7000036754,0.0457,0,NO,Low
7001461133,0.0456,0,NO,Low
7000683875,0.0456,0,NO,Low
7001642414,0.0456,0,NO,Low
7002170751,0.0456,0,NO,Low
7002362482,0.0456,0,NO,Low
7002320369,0.0456,0,NO,Low
7000586710,0.0456,0,NO,Low
7000645815,0.0456,0,NO,Low
7001137241,0.0456,0,NO,Low
7000376811,0.0456,0,NO,Low
7001151596,0.0456,0,NO,Low
7000626730,0.0456,0,NO,Low
7001803763,0.0456,0,NO,Low
7001763723,0.0456,0,NO,Low
7000946361,0.0456,0,NO,Low
7002313360,0.0456,0,NO,Low
7001713115,0.0456,0,NO,Low
7001927167,0.0456,0,NO,Low
7001477533,0.0456,0,NO,Low
7002218718,0.0456,0,NO,Low
7000931786,0.0456,0,NO,Low
7000048944,0.0456,0,NO,Low
7002077049,0.0456,0,NO,Low
7000392414,0.0456,0,NO,Low
7000152075,0.0456,0,NO,Low
7000485213,0.0456,0,NO,Low
7001168540,0.0456,0,NO,Low
7001375350,0.0456,0,NO,Low
7001207516,0.0456,0,NO,Low
7000551385,0.0456,0,NO,Low
7001908893,0.0456,0,NO,Low
7002049592,0.0456,0,NO,Low
7000788839,0.0456,0,NO,Low
7001113643,0.0456,0,NO,Low
7002150684,0.0456,0,NO,Low
7000280535,0.0456,0,NO,Low
7000766023,0.0456,0,NO,Low
7001102030,0.0456,0,NO,Low
7002010156,0.0456,0,NO,Low
7001292905,0.0456,0,NO,Low
7001972193,0.0456,0,NO,Low
7001245657,0.0456,0,NO,Low
7000157734,0.0456,0,NO,Low
7001347500,0.0456,0,NO,Low
7000174842,0.0456,0,NO,Low
7002100390,0.0456,0,NO,Low
7000475531,0.0456,0,NO,Low
7000854807,0.0456,0,NO,Low
7000223854,0.0456,0,NO,Low
7001220200,0.0456,0,NO,Low
7000764021,0.0456,0,NO,Low
7000610112,0.0456,0,NO,Low
7001068165,0.0456,0,NO,Low
7000497800,0.0456,0,NO,Low
7001886476,0.0456,0,NO,Low
7001701715,0.0456,0,NO,Low
7000237443,0.0456,0,NO,Low
7001027364,0.0456,0,NO,Low
7002270467,0.0456,0,NO,Low
7001512119,0.0456,0,NO,Low
7001045165,0.0456,0,NO,Low
7001670794,0.0456,0,NO,Low
7001132753,0.0456,0,NO,Low
7000565227,0.0456,0,NO,Low
7001925888,0.0456,0,NO,Low
7000552576,0.0456,0,NO,Low
7001908800,0.0456,0,NO,Low
7001319083,0.0456,0,NO,Low
7001792789,0.0456,0,NO,Low
7000252989,0.0456,0,NO,Low
7001489205,0.0456,0,NO,Low
7001298307,0.0456,0,NO,Low
7002126341,0.0456,0,NO,Low
7000337573,0.0456,0,NO,Low
7001048571,0.0456,0,NO,Low
7000160085,0.0456,0,NO,Low
7002219958,0.0456,0,NO,Low
7000165870,0.0456,0,NO,Low
7000027844,0.0456,0,NO,Low
7002244886,0.0456,0,NO,Low
7001536289,0.0456,0,NO,Low
7000709025,0.0455,0,NO,Low
7001937561,0.0455,0,NO,Low
7000881569,0.0455,0,NO,Low
7000498760,0.0455,0,NO,Low
7001296332,0.0455,0,NO,Low
7001374878,0.0455,0,NO,Low
7001480652,0.0455,0,NO,Low
7002203991,0.0455,0,NO,Low
7002160668,0.0455,0,NO,Low
7001187588,0.0455,0,NO,Low
7002362448,0.0455,0,NO,Low
7001153259,0.0455,0,NO,Low
7002094312,0.0455,0,NO,Low
7000564014,0.0455,0,NO,Low
7000456542,0.0455,0,NO,Low
7000718887,0.0455,0,NO,Low
7002208011,0.0455,0,NO,Low
7001880131,0.0455,0,NO,Low
7001343374,0.0455,0,NO,Low
7001418132,0.0455,0,NO,Low
7001423921,0.0455,0,NO,Low
7001551380,0.0455,0,NO,Low
7002135151,0.0455,0,NO,Low
